,ts_code,symbol,name,area,industry,fullname,enname,market,exchange,curr_type,list_status,list_date,delist_date,is_hs
2531,600482.SH,600482,中国动力,河北,电气设备,中国船舶重工集团动力股份有限公司,"China Shipbuilding Industry Group Power Co.,Ltd",主板,SSE,CNY,L,20040714,,H
2532,600483.SH,600483,福能股份,福建,火力发电,福建福能股份有限公司,"Fujian Funeng Co.,Ltd",主板,SSE,CNY,L,20040531,,H
2533,600485.SH,600485,信威集团,北京,通信设备,北京信威科技集团股份有限公司,"Beijing Xinwei Technology Group Co., Ltd.",主板,SSE,CNY,L,20030807,,N
2534,600486.SH,600486,扬农化工,江苏,农药化肥,江苏扬农化工股份有限公司,"Jiangsu Yangnong Chemical Co.,Ltd.",主板,SSE,CNY,L,20020425,,H
2535,600487.SH,600487,亨通光电,江苏,通信设备,江苏亨通光电股份有限公司,"Hengtong Optic-Electric Co.,Ltd",主板,SSE,CNY,L,20030822,,H
2536,600488.SH,600488,天药股份,天津,化学制药,天津天药药业股份有限公司,"Tianjin Tianyao Pharmaceuticals Co.,Ltd.",主板,SSE,CNY,L,20010618,,N
2537,600489.SH,600489,中金黄金,北京,黄金,中金黄金股份有限公司,"Zhongjin Gold Corp., Ltd.",主板,SSE,CNY,L,20030814,,H
2538,600490.SH,600490,鹏欣资源,上海,铜,鹏欣环球资源股份有限公司,"Pengxin International Mining Co.,Ltd",主板,SSE,CNY,L,20030626,,H
2539,600491.SH,600491,龙元建设,浙江,建筑施工,龙元建设集团股份有限公司,"Long Yuan Construction Group Co.,Ltd",主板,SSE,CNY,L,20040524,,H
2540,600493.SH,600493,凤竹纺织,福建,纺织,福建凤竹纺织科技股份有限公司,"Fujian Fynex Textile Science & Technology Co.,Ltd",主板,SSE,CNY,L,20040421,,N
2541,600495.SH,600495,晋西车轴,山西,运输设备,晋西车轴股份有限公司,Jinxi Axle Company Limited,主板,SSE,CNY,L,20040526,,H
2542,600496.SH,600496,精工钢构,安徽,钢加工,长江精工钢结构(集团)股份有限公司,"Changjiang & Jinggong Steel Building (Group) Co.,Ltd",主板,SSE,CNY,L,20020605,,N
2543,600497.SH,600497,驰宏锌锗,云南,铅锌,云南驰宏锌锗股份有限公司,"Yunnan Chihong Zinc&Germanium Co.,Ltd.",主板,SSE,CNY,L,20040420,,H
2544,600498.SH,600498,烽火通信,湖北,通信设备,烽火通信科技股份有限公司,"Fiberhome Telecommunication Technologies Co.,Ltd.",主板,SSE,CNY,L,20010823,,H
2545,600499.SH,600499,科达洁能,广东,专用机械,广东科达洁能股份有限公司,"Keda Clean Energy Co.,Ltd.",主板,SSE,CNY,L,20021010,,H
2546,600500.SH,600500,中化国际,上海,商贸代理,中化国际(控股)股份有限公司,Sinochem International Corporation,主板,SSE,CNY,L,20000301,,H
2547,600501.SH,600501,航天晨光,江苏,汽车配件,航天晨光股份有限公司,Aerosun Corporation,主板,SSE,CNY,L,20010615,,N
2548,600502.SH,600502,安徽水利,安徽,建筑施工,安徽水利开发股份有限公司,"Anhui Water Resources Development Co.,Ltd.",主板,SSE,CNY,L,20030415,,H
2549,600503.SH,600503,华丽家族,上海,区域地产,华丽家族股份有限公司,"Deluxe Family Co., Ltd.",主板,SSE,CNY,L,20020709,,N
2550,600505.SH,600505,西昌电力,四川,水力发电,四川西昌电力股份有限公司,"Sichuan Xichang Electric Power Co.,Ltd.",主板,SSE,CNY,L,20020530,,N
2551,600506.SH,600506,香梨股份,新疆,种植业,新疆库尔勒香梨股份有限公司,"Xinjiang Korla Pear Co.,Ltd",主板,SSE,CNY,L,20011226,,N
2552,600507.SH,600507,方大特钢,江西,特种钢,方大特钢科技股份有限公司,"Fangda Special Steel Technology Co.,Ltd",主板,SSE,CNY,L,20030930,,H
2553,600508.SH,600508,上海能源,上海,煤炭开采,上海大屯能源股份有限公司,"Shanghai Datun Energy Resources Co.,Ltd.",主板,SSE,CNY,L,20010829,,N
2554,600509.SH,600509,天富能源,新疆,火力发电,新疆天富能源股份有限公司,"Xinjiang Tianfu Energy Co.,Ltd.",主板,SSE,CNY,L,20020228,,N
2555,600510.SH,600510,黑牡丹,江苏,全国地产,黑牡丹(集团)股份有限公司,"Black Peony(Group)Co.,Ltd.",主板,SSE,CNY,L,20020618,,N
2556,600511.SH,600511,国药股份,北京,医药商业,国药集团药业股份有限公司,China National Medicines Corporation Ltd.,主板,SSE,CNY,L,20021127,,H
2557,600512.SH,600512,腾达建设,浙江,建筑施工,腾达建设集团股份有限公司,"Tengda Construction Group Co., Ltd.",主板,SSE,CNY,L,20021226,,N
2558,600513.SH,600513,联环药业,江苏,化学制药,江苏联环药业股份有限公司,"Jiangsu Lianhuan Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,20030319,,N
2559,600515.SH,600515,海航基础,海南,全国地产,海航基础设施投资集团股份有限公司,"Hna Infrastructure Investment Group Co., Ltd",主板,SSE,CNY,L,20020806,,N
2560,600516.SH,600516,方大炭素,甘肃,矿物制品,方大炭素新材料科技股份有限公司,"Fangda Carbon New Material Co.,Ltd",主板,SSE,CNY,L,20020830,,H
2561,600517.SH,600517,置信电气,上海,电气设备,上海置信电气股份有限公司,"Shanghai Zhixin Electric Co.,Ltd.",主板,SSE,CNY,L,20031010,,N
2562,600518.SH,600518,康美药业,广东,中成药,康美药业股份有限公司,"Kangmei Pharmaceutical Co.,Ltd",主板,SSE,CNY,L,20010319,,H
2563,600519.SH,600519,贵州茅台,贵州,白酒,贵州茅台酒股份有限公司,"Kweichow Moutai Co.,Ltd.",主板,SSE,CNY,L,20010827,,H
2564,600520.SH,600520,文一科技,安徽,机械基件,文一三佳科技股份有限公司,"WenYi Trinity Technology Co.,Ltd",主板,SSE,CNY,L,20020108,,N
2565,600521.SH,600521,华海药业,浙江,化学制药,浙江华海药业股份有限公司,"Zhejiang Huahai Pharmaceutical Co.,Ltd",主板,SSE,CNY,L,20030304,,H
2566,600522.SH,600522,中天科技,江苏,通信设备,江苏中天科技股份有限公司,"Jiangsu Zhongtian Technology Co.,Ltd.",主板,SSE,CNY,L,20021024,,H
2567,600523.SH,600523,贵航股份,贵州,汽车配件,贵州贵航汽车零部件股份有限公司,"Guizhou Guihang Automotive Components Co.,Ltd",主板,SSE,CNY,L,20011227,,N
2568,600525.SH,600525,长园集团,深圳,电气设备,长园集团股份有限公司,Changyuan Group Ltd.,主板,SSE,CNY,L,20021202,,H
2569,600526.SH,600526,菲达环保,浙江,环境保护,浙江菲达环保科技股份有限公司,"Zhejiang Feida Enviromental Science & Technology Co.,Ltd.",主板,SSE,CNY,L,20020722,,N
2570,600527.SH,600527,江南高纤,江苏,化纤,江苏江南高纤股份有限公司,"Jiangsu Jiangnan High Polymer Fiber Co.,Ltd",主板,SSE,CNY,L,20031127,,N
2571,600528.SH,600528,中铁工业,北京,建筑施工,中铁高新工业股份有限公司,China Railway Hi-tech Industry Corporation Limited,主板,SSE,CNY,L,20010528,,H
2572,600529.SH,600529,山东药玻,山东,医疗保健,山东省药用玻璃股份有限公司,"Shandong Pharmaceutical Glass Co.,Ltd",主板,SSE,CNY,L,20020603,,N
2573,600530.SH,600530,交大昂立,上海,医疗保健,上海交大昂立股份有限公司,"Shanghai Jiaoda Onlly Co.,Ltd",主板,SSE,CNY,L,20010702,,N
2574,600531.SH,600531,豫光金铅,河南,铅锌,河南豫光金铅股份有限公司,"Henan Yuguang Gold&Lead Co.,Ltd.",主板,SSE,CNY,L,20020730,,H
2575,600532.SH,600532,宏达矿业,上海,普钢,上海宏达矿业股份有限公司,"Shanghai Hongda Mining Co.,Ltd",主板,SSE,CNY,L,20021031,,N
2576,600533.SH,600533,栖霞建设,江苏,区域地产,南京栖霞建设股份有限公司,"Nanjing Chixia Development Co., Ltd.",主板,SSE,CNY,L,20020328,,N
2577,600535.SH,600535,天士力,天津,中成药,天士力医药集团股份有限公司,"TASLY PHARMACEUTICAL GROUP CO.,LTD.",主板,SSE,CNY,L,20020823,,H
2578,600536.SH,600536,中国软件,北京,软件服务,中国软件与技术服务股份有限公司,China National Software & Service Company Limited,主板,SSE,CNY,L,20020517,,H
2579,600537.SH,600537,亿晶光电,浙江,半导体,亿晶光电科技股份有限公司,"Eging Photovoltaic Technology Co., Ltd.",主板,SSE,CNY,L,20030123,,N
2580,600538.SH,600538,国发股份,广西,医药商业,北海国发海洋生物产业股份有限公司,"Beihai Gofar Marine Biological Industry Co.,Ltd.",主板,SSE,CNY,L,20030114,,N
2581,600539.SH,600539,ST狮头,山西,水泥,太原狮头水泥股份有限公司,"Taiyuan Lionhead Cement Co.,Ltd.",主板,SSE,CNY,L,20010824,,N
2582,600540.SH,600540,新赛股份,新疆,种植业,新疆赛里木现代农业股份有限公司,"Xinjiang Sayram Modern Agriculture Co.,Ltd.",主板,SSE,CNY,L,20040107,,N
2583,600543.SH,600543,莫高股份,甘肃,红黄药酒,甘肃莫高实业发展股份有限公司,"Gansu Mogao Industrial Development Co.,Ltd.",主板,SSE,CNY,L,20040324,,N
2584,600545.SH,600545,卓郎智能,新疆,纺织机械,卓郎智能技术股份有限公司,Saurer Intelligent Technology Co. Ltd.,主板,SSE,CNY,L,20031203,,H
2585,600546.SH,600546,山煤国际,山西,煤炭开采,山煤国际能源集团股份有限公司,"Shanxi Coal International Energy Group Co., Ltd",主板,SSE,CNY,L,20030731,,N
2586,600547.SH,600547,山东黄金,山东,黄金,山东黄金矿业股份有限公司,"Shandong Gold Mining Co.,Ltd.",主板,SSE,CNY,L,20030828,,H
2587,600548.SH,600548,深高速,深圳,路桥,深圳高速公路股份有限公司,Shenzhen Expressway Company Limited,主板,SSE,CNY,L,20011225,,H
2588,600549.SH,600549,厦门钨业,福建,小金属,厦门钨业股份有限公司,"Xiamen Tungsten Co.,Ltd",主板,SSE,CNY,L,20021107,,H
2589,600550.SH,600550,保变电气,河北,电气设备,保定天威保变电气股份有限公司,"Baoding Tianwei Baobian Electric Co.,Ltd.",主板,SSE,CNY,L,20010228,,N
2590,600551.SH,600551,时代出版,安徽,出版业,时代出版传媒股份有限公司,"Time Publishing and Media Co., Ltd.",主板,SSE,CNY,L,20020905,,N
2591,600552.SH,600552,凯盛科技,安徽,玻璃,凯盛科技股份有限公司,"Triumph Science & Technology Co., Ltd",主板,SSE,CNY,L,20021108,,N
2592,600555.SH,600555,海航创新,海南,旅游服务,海航创新股份有限公司,"Hna Innovation Co.,Ltd.",主板,SSE,CNY,L,20010328,,N
2593,600556.SH,600556,ST慧球,广西,软件服务,广西慧金科技股份有限公司,"GUANGXI FORTUNE TECHNOLOGY CO., LTD.",主板,SSE,CNY,L,20010807,,N
2594,600557.SH,600557,康缘药业,江苏,中成药,江苏康缘药业股份有限公司,"Jiangsu Kanion Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,20020918,,H
2595,600558.SH,600558,大西洋,四川,钢加工,四川大西洋焊接材料股份有限公司,"Atlantic China Welding Consumables,Inc",主板,SSE,CNY,L,20010227,,N
2596,600559.SH,600559,老白干酒,河北,白酒,河北衡水老白干酒业股份有限公司,"Hebei Hengshui Laobaigan Liquor Co.,Ltd.",主板,SSE,CNY,L,20021029,,H
2597,600560.SH,600560,金自天正,北京,电气设备,北京金自天正智能控制股份有限公司,"Beijing Aritime Intelligent Control Co., Ltd.",主板,SSE,CNY,L,20020919,,N
2598,600561.SH,600561,江西长运,江西,公共交通,江西长运股份有限公司,"Jiangxi Changyun Co.,Ltd.",主板,SSE,CNY,L,20020716,,N
2599,600562.SH,600562,国睿科技,江苏,通信设备,国睿科技股份有限公司,"Glarun Technology Co.,Ltd.",主板,SSE,CNY,L,20030128,,H
2600,600563.SH,600563,法拉电子,福建,元器件,厦门法拉电子股份有限公司,"Xiamen Faratronic Co.,Ltd.",主板,SSE,CNY,L,20021210,,H
2601,600565.SH,600565,迪马股份,重庆,全国地产,重庆市迪马实业股份有限公司,"DIMA HOLDINGS Co.,Ltd.",主板,SSE,CNY,L,20020723,,H
2602,600566.SH,600566,济川药业,湖北,中成药,湖北济川药业股份有限公司,"Hubei Jumpcan Pharmaceutical Co., Ltd.",主板,SSE,CNY,L,20010822,,H
2603,600567.SH,600567,山鹰纸业,安徽,造纸,山鹰国际控股股份公司,"Shanying International Holdings Co., Ltd.",主板,SSE,CNY,L,20011218,,H
2604,600568.SH,600568,中珠医疗,湖北,区域地产,中珠医疗控股股份有限公司,"ZhongZhu Healthcare Holding Co.,Ltd",主板,SSE,CNY,L,20010518,,N
2605,600569.SH,600569,安阳钢铁,河南,普钢,安阳钢铁股份有限公司,AnYang Iron & Steel Inc.,主板,SSE,CNY,L,20010820,,N
2606,600570.SH,600570,恒生电子,浙江,软件服务,恒生电子股份有限公司,Hundsun Technologies Inc.,主板,SSE,CNY,L,20031216,,H
2607,600571.SH,600571,信雅达,浙江,软件服务,信雅达系统工程股份有限公司,"Sunyard System Engineering Co.,Ltd.",主板,SSE,CNY,L,20021101,,N
2608,600572.SH,600572,康恩贝,浙江,中成药,浙江康恩贝制药股份有限公司,"Zhejiang CONBA Pharmaceutical Co.,Ltd.",主板,SSE,CNY,L,20040412,,H
2609,600573.SH,600573,惠泉啤酒,福建,啤酒,福建省燕京惠泉啤酒股份有限公司,"Fujian Yanjing Huiquan Brewery Co.,Ltd",主板,SSE,CNY,L,20030226,,N
2610,600575.SH,600575,皖江物流,安徽,水运,安徽皖江物流(集团)股份有限公司,"Anhui Wanjiang Logistics (Group) Co.,Ltd",主板,SSE,CNY,L,20030328,,N
2611,600576.SH,600576,祥源文化,浙江,影视音像,浙江祥源文化股份有限公司,"Zhejiang Sunriver Culture Co. ,Ltd",主板,SSE,CNY,L,20030220,,N
2612,600577.SH,600577,精达股份,安徽,电气设备,铜陵精达特种电磁线股份有限公司,"Tongling Jingda Special Magnet Wire Co.,Ltd.",主板,SSE,CNY,L,20020911,,H
2613,600578.SH,600578,京能电力,北京,火力发电,北京京能电力股份有限公司,"Beijing Jingneng Power Co., Ltd.",主板,SSE,CNY,L,20020510,,H
2614,600579.SH,600579,天华院,山东,化工机械,青岛天华院化学工程股份有限公司,Qingdao Tianhua Institute of Chemistry Engineering Company Limited.,主板,SSE,CNY,L,20020809,,N
2615,600580.SH,600580,卧龙电驱,浙江,电气设备,卧龙电气驱动集团股份有限公司,"Wolong Electric Group Co.,Ltd",主板,SSE,CNY,L,20020606,,H
2616,600581.SH,600581,八一钢铁,新疆,普钢,新疆八一钢铁股份有限公司,"Xinjiang Ba Yi Iron & Steel Co.,Ltd.",主板,SSE,CNY,L,20020816,,N
2617,600582.SH,600582,天地科技,北京,工程机械,天地科技股份有限公司,"Tian Di Science & Technology Co.,Ltd",主板,SSE,CNY,L,20020515,,H
2618,600583.SH,600583,海油工程,天津,石油开采,海洋石油工程股份有限公司,"Offshore Oil Engineering Co.,Ltd.",主板,SSE,CNY,L,20020205,,H
2619,600584.SH,600584,长电科技,江苏,半导体,江苏长电科技股份有限公司,"Jiangsu Changjiang Electronics Technology Co.,Ltd.",主板,SSE,CNY,L,20030603,,H
2620,600585.SH,600585,海螺水泥,安徽,水泥,安徽海螺水泥股份有限公司,Anhui Conch Cement Company Limited,主板,SSE,CNY,L,20020207,,H
2621,600586.SH,600586,金晶科技,山东,玻璃,山东金晶科技股份有限公司,"Shandong Jinjing Science & Technology Stock Co.,Ltd",主板,SSE,CNY,L,20020815,,N
2622,600587.SH,600587,新华医疗,山东,医疗保健,山东新华医疗器械股份有限公司,"Shinva Medical Instrument Co.,Ltd.",主板,SSE,CNY,L,20020927,,H
2623,600588.SH,600588,用友网络,北京,软件服务,用友网络科技股份有限公司,"Yonyou Network Technology Co., Ltd.",主板,SSE,CNY,L,20010518,,H
2624,600589.SH,600589,广东榕泰,广东,塑料,广东榕泰实业股份有限公司,"Guangdong Rongtai Industry Co.,Ltd",主板,SSE,CNY,L,20010612,,N
2625,600590.SH,600590,泰豪科技,江西,电气设备,泰豪科技股份有限公司,"Tellhow Sci-Tech Co.,Ltd.",主板,SSE,CNY,L,20020703,,N
2626,600592.SH,600592,龙溪股份,福建,机械基件,福建龙溪轴承(集团)股份有限公司,"Fujian Longxi Bearing(Group)Co.,Ltd",主板,SSE,CNY,L,20020805,,N
2627,600593.SH,600593,大连圣亚,辽宁,旅游服务,大连圣亚旅游控股股份有限公司,"Dalian Sunasia Tourism Holding Co.,Ltd",主板,SSE,CNY,L,20020711,,N
2628,600594.SH,600594,益佰制药,贵州,中成药,贵州益佰制药股份有限公司,"Guizhou Yibai Pharmaceutical Co.,Ltd",主板,SSE,CNY,L,20040323,,H
2629,600595.SH,600595,中孚实业,河南,铝,河南中孚实业股份有限公司,"Henan Zhongfu Industrial Co.,Ltd",主板,SSE,CNY,L,20020626,,N
2630,600596.SH,600596,新安股份,浙江,农药化肥,浙江新安化工集团股份有限公司,"Zhejiang Xinan Chemical Industrial Group Co.,Ltd",主板,SSE,CNY,L,20010906,,H
2631,600597.SH,600597,光明乳业,上海,乳制品,光明乳业股份有限公司,"Bright Dairy & Food Co.,Ltd.",主板,SSE,CNY,L,20020828,,H
2632,600598.SH,600598,北大荒,黑龙江,种植业,黑龙江北大荒农业股份有限公司,Heilongjiang Agriculture Company Limited,主板,SSE,CNY,L,20020329,,H
2633,600599.SH,600599,熊猫金控,湖南,多元金融,熊猫金控股份有限公司,"Panda Financial Holding Corp., Ltd.",主板,SSE,CNY,L,20010828,,N
2634,600600.SH,600600,青岛啤酒,山东,啤酒,青岛啤酒股份有限公司,Tsingtao Brewery Company Limited,主板,SSE,CNY,L,19930827,,H
2635,600601.SH,600601,方正科技,上海,电脑设备,方正科技集团股份有限公司,"Founder Technology Group Co., Ltd.",主板,SSE,CNY,L,19901219,,N
2636,600602.SH,600602,云赛智联,上海,软件服务,云赛智联股份有限公司,INESA Intelligent Tech Inc.,主板,SSE,CNY,L,19901219,,N
2637,600603.SH,600603,广汇物流,四川,仓储物流,广汇物流股份有限公司,"Guanghui Logistics Co., Ltd",主板,SSE,CNY,L,19920113,,N
2638,600604.SH,600604,市北高新,上海,园区开发,上海市北高新股份有限公司,"Shanghai Shibei Hi-Tech Co.,Ltd.",主板,SSE,CNY,L,19920327,,N
2639,600605.SH,600605,汇通能源,上海,商贸代理,上海汇通能源股份有限公司,"Shanghai Huitong Energy Co.,Ltd",主板,SSE,CNY,L,19920327,,N
2640,600606.SH,600606,绿地控股,上海,全国地产,绿地控股集团股份有限公司,Greenland Holdings Corporation Limited,主板,SSE,CNY,L,19920327,,H
2641,600608.SH,600608,ST沪科,上海,钢加工,上海宽频科技股份有限公司,"Shanghai Broadband Technology Co.,Ltd",主板,SSE,CNY,L,19920327,,N
2642,600609.SH,600609,金杯汽车,辽宁,汽车配件,金杯汽车股份有限公司,Shenyang Jinbei Automotive Company Limited,主板,SSE,CNY,L,19920724,,N
2643,600610.SH,600610,*ST毅达,上海,建筑施工,上海中毅达股份有限公司,"Shanghai Zhongyida Co., Ltd.",主板,SSE,CNY,L,19920805,,N
2644,600611.SH,600611,大众交通,上海,公共交通,大众交通(集团)股份有限公司,"Dazhong Transportation(Group)Co.,Ltd",主板,SSE,CNY,L,19920807,,H
2645,600612.SH,600612,老凤祥,上海,服饰,老凤祥股份有限公司,"Lao Feng Xiang Co.,Ltd.",主板,SSE,CNY,L,19920814,,H
2646,600613.SH,600613,神奇制药,上海,中成药,上海神奇制药投资管理股份有限公司,"Shanghai Shenqi Pharmaceutical Investment Management Co.,Ltd.",主板,SSE,CNY,L,19920820,,N
2647,600614.SH,600614,鹏起科技,上海,综合类,鹏起科技发展股份有限公司,"Pengqi Technology Development Co., Ltd",主板,SSE,CNY,L,19920828,,H
2648,600615.SH,600615,丰华股份,上海,小金属,上海丰华(集团)股份有限公司,"Shanghai Fenghwa Group Co.,Ltd",主板,SSE,CNY,L,19920910,,N
2649,600616.SH,600616,金枫酒业,上海,红黄药酒,上海金枫酒业股份有限公司,Shanghai Jinfeng Wine Company Limited,主板,SSE,CNY,L,19920929,,N
2650,600617.SH,600617,国新能源,山西,供气供热,山西省国新能源股份有限公司,Shanxi Guoxin Energy Corporation Limited,主板,SSE,CNY,L,19921013,,N
2651,600618.SH,600618,氯碱化工,上海,化工原料,上海氯碱化工股份有限公司,"Shanghai Chlor-Alkali Chemical Co.,Ltd.",主板,SSE,CNY,L,19921113,,N
2652,600619.SH,600619,海立股份,上海,机械基件,上海海立(集团)股份有限公司,"Shanghai Highly (Group) Co., Ltd.",主板,SSE,CNY,L,19921116,,N
2653,600620.SH,600620,天宸股份,上海,综合类,上海市天宸股份有限公司,"Shanghai Tianchen Co.,Ltd.",主板,SSE,CNY,L,19921117,,N
2654,600621.SH,600621,华鑫股份,上海,证券,上海华鑫股份有限公司,"Shanghai Chinafortune Co., Ltd",主板,SSE,CNY,L,19921202,,N
2655,600622.SH,600622,光大嘉宝,上海,区域地产,光大嘉宝股份有限公司,"Everbright Jiabao Co., Ltd.",主板,SSE,CNY,L,19921203,,H
2656,600623.SH,600623,华谊集团,上海,汽车配件,上海华谊集团股份有限公司,Shanghai Huayi Group Corporation Limited,主板,SSE,CNY,L,19921204,,H
2657,600624.SH,600624,复旦复华,上海,综合类,上海复旦复华科技股份有限公司,"Shanghai Fudan Forward S&T Co., Ltd",主板,SSE,CNY,L,19930105,,N
2658,600626.SH,600626,申达股份,上海,纺织,上海申达股份有限公司,"Shanghai Shenda Co.,Ltd.",主板,SSE,CNY,L,19930107,,H
2659,600628.SH,600628,新世界,上海,百货,上海新世界股份有限公司,"Shanghai New World Co.,Ltd.",主板,SSE,CNY,L,19930119,,N
2660,600629.SH,600629,华建集团,上海,建筑施工,华东建筑集团股份有限公司,Arcplus Group Plc,主板,SSE,CNY,L,19930209,,N
2661,600630.SH,600630,龙头股份,上海,纺织,上海龙头(集团)股份有限公司,Shanghai Dragon Corporation,主板,SSE,CNY,L,19930209,,N
2662,600633.SH,600633,浙数文化,浙江,互联网,浙报数字文化集团股份有限公司,"Zhe Jiang Daily Digital Culture Group Co.,Ltd.",主板,SSE,CNY,L,19930304,,H
2663,600634.SH,600634,*ST富控,上海,互联网,上海富控互动娱乐股份有限公司,"Shanghai Fukong Interactive Entertainment Co.,Ltd",主板,SSE,CNY,L,19930304,,N
2664,600635.SH,600635,大众公用,上海,供气供热,上海大众公用事业(集团)股份有限公司,"Shanghai Dazhong Public Utilities(Group)Co.,Ltd",主板,SSE,CNY,L,19930304,,H
2665,600636.SH,600636,三爱富,上海,化工原料,国新文化控股股份有限公司,"China Reform Culture Holdings Co., Ltd.",主板,SSE,CNY,L,19930316,,N
2666,600637.SH,600637,东方明珠,上海,影视音像,东方明珠新媒体股份有限公司,"Shanghai Oriental Pearl Group Co., Ltd.",主板,SSE,CNY,L,19930316,,H
2667,600638.SH,600638,新黄浦,上海,区域地产,上海新黄浦置业股份有限公司,"Shanghai New Huang Pu Real Estate Co.,Ltd.",主板,SSE,CNY,L,19930326,,N
2668,600639.SH,600639,浦东金桥,上海,园区开发,上海金桥出口加工区开发股份有限公司,"Shanghai Jinqiao Export Processing Zone Development Co.,Ltd.",主板,SSE,CNY,L,19930326,,N
2669,600640.SH,600640,号百控股,上海,影视音像,号百控股股份有限公司,"Besttone Holding Co.,Ltd",主板,SSE,CNY,L,19930407,,N
2670,600641.SH,600641,万业企业,上海,区域地产,上海万业企业股份有限公司,"Shanghai Wanye Enterprises Co.,Ltd.",主板,SSE,CNY,L,19930407,,H
2671,600642.SH,600642,申能股份,上海,火力发电,申能股份有限公司,Shenergy Company Limited,主板,SSE,CNY,L,19930416,,H
2672,600643.SH,600643,爱建集团,上海,多元金融,上海爱建集团股份有限公司,"Shanghai AJ Group Co.,Ltd.",主板,SSE,CNY,L,19930426,,H
2673,600644.SH,600644,乐山电力,四川,水力发电,乐山电力股份有限公司,"Leshan Electric Power Co.,Ltd",主板,SSE,CNY,L,19930426,,N
2674,600645.SH,600645,中源协和,天津,生物制药,中源协和细胞基因工程股份有限公司,"Vcanbio Cell & Gene Engineering Corp., Ltd",主板,SSE,CNY,L,19930504,,N
2675,600647.SH,600647,同达创业,上海,综合类,上海同达创业投资股份有限公司,"Shanghai Tongda Venture Capital Co., Ltd.",主板,SSE,CNY,L,19930504,,N
2676,600648.SH,600648,外高桥,上海,园区开发,上海外高桥集团股份有限公司,"Shanghai Waigaoqiao Free Trade Zone Group Co., Ltd.",主板,SSE,CNY,L,19930504,,H
2677,600649.SH,600649,城投控股,上海,区域地产,上海城投控股股份有限公司,"Shanghai Chengtou Holding Co.,Ltd",主板,SSE,CNY,L,19930518,,N
2678,600650.SH,600650,锦江投资,上海,公共交通,上海锦江国际实业投资股份有限公司,"Shanghai Jin Jiang International Industrial Investment Co., Ltd.",主板,SSE,CNY,L,19930607,,N
2679,600651.SH,600651,飞乐音响,上海,电器仪表,上海飞乐音响股份有限公司,"Shanghai Feilo Acoustics Co.,Ltd",主板,SSE,CNY,L,19901219,,N
2680,600652.SH,600652,游久游戏,上海,互联网,上海游久游戏股份有限公司,"Shanghai U9 Game Co.,Ltd.",主板,SSE,CNY,L,19901219,,N
2681,600653.SH,600653,申华控股,上海,汽车服务,上海申华控股股份有限公司,"Shanghai Shenhua Holdings Co., Ltd.",主板,SSE,CNY,L,19901219,,N
2682,600654.SH,600654,ST中安,上海,软件服务,中安科股份有限公司,"China Security Co., Ltd",主板,SSE,CNY,L,19901219,,N
2683,600655.SH,600655,豫园股份,上海,百货,上海豫园旅游商城股份有限公司,"Shanghai Yuyuan Tourist Mart Co.,Ltd",主板,SSE,CNY,L,19920902,,H
2684,600657.SH,600657,信达地产,北京,全国地产,信达地产股份有限公司,"Cinda Real Estate Co.,Ltd.",主板,SSE,CNY,L,19930524,,H
2685,600658.SH,600658,电子城,北京,园区开发,北京电子城投资开发集团股份有限公司,"Beijing Electronic Zone Investment and Development Group Co. , Ltd.",主板,SSE,CNY,L,19930524,,N
2686,600660.SH,600660,福耀玻璃,福建,汽车配件,福耀玻璃工业集团股份有限公司,"Fuyao Glass Industry Group Co.,Ltd.",主板,SSE,CNY,L,19930610,,H
2687,600661.SH,600661,昂立教育,上海,文教休闲,上海新南洋昂立教育科技股份有限公司,"SHANGHAI XINNANYANG ONLY EDUCATION & TECHNOLOGY CO., LTD",主板,SSE,CNY,L,19930614,,H
2688,600662.SH,600662,强生控股,上海,公共交通,上海强生控股股份有限公司,"Shanghai Qiangsheng Holding Co.,Ltd.",主板,SSE,CNY,L,19930614,,N
2689,600663.SH,600663,陆家嘴,上海,园区开发,上海陆家嘴金融贸易区开发股份有限公司,"Shanghai Lujiazui Finance & Trade Zone Development Co.,Ltd.",主板,SSE,CNY,L,19930628,,H
2690,600664.SH,600664,哈药股份,黑龙江,化学制药,哈药集团股份有限公司,"Harbin Pharmaceutical Group Co.,Ltd.",主板,SSE,CNY,L,19930629,,H
2691,600665.SH,600665,天地源,陕西,全国地产,天地源股份有限公司,"Tande Co.,Ltd.",主板,SSE,CNY,L,19930709,,N
2692,600666.SH,600666,奥瑞德,黑龙江,元器件,奥瑞德光电股份有限公司,"Aurora Optoelectronics Co., Ltd.",主板,SSE,CNY,L,19930712,,N
2693,600667.SH,600667,太极实业,江苏,半导体,无锡市太极实业股份有限公司,Wuxi Taiji Industry Company Ltd.,主板,SSE,CNY,L,19930728,,H
2694,600668.SH,600668,尖峰集团,浙江,水泥,浙江尖峰集团股份有限公司,"Zhe Jiang Jian Feng Group Co.,Ltd",主板,SSE,CNY,L,19930728,,H
2695,600671.SH,600671,天目药业,浙江,中成药,杭州天目山药业股份有限公司,"Hangzhou Tianmushan Pharmaceutical Enterprise Co.,Ltd",主板,SSE,CNY,L,19930823,,N
2696,600673.SH,600673,东阳光科,广东,铝,广东东阳光科技控股股份有限公司,"Guangdong Hec Technology Holding Co., Ltd",主板,SSE,CNY,L,19930917,,H
